CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
17046.0,5066.0,1,1284.04,2,2,3,223,Regular Customer
16338.0,5066.0,1,429.6,2,1,1,211,Regular Customer
16146.0,5066.0,3,1468.26,2,3,3,233,Regular Customer
18203.0,5066.0,1,320.84,2,1,1,211,Regular Customer
15334.0,5065.0,3,703.34,2,3,2,232,Regular Customer
12977.0,5065.0,1,78.48,2,2,1,221,Regular Customer
14645.0,5065.0,2,1194.18,2,2,3,223,Regular Customer
13253.0,5065.0,2,2060.8,2,3,4,234,Regular Customer
16829.0,5065.0,1,394.44,2,1,1,211,Regular Customer
16919.0,5065.0,11,5192.9,2,5,5,255,Frequent Buyer
17341.0,5065.0,3,1562.72,2,3,3,233,Regular Customer
15889.0,5065.0,2,893.74,2,2,2,222,Regular Customer
12450.0,5065.0,2,395.76,2,2,1,221,Regular Customer
13302.0,5064.0,1,127.5,2,2,1,221,Regular Customer
12980.0,5064.0,12,14184.12,2,5,5,255,Frequent Buyer
13291.0,5064.0,1,722.22,2,1,2,212,Regular Customer
18013.0,5064.0,2,374.58,2,2,1,221,Regular Customer
14021.0,5064.0,3,1263.8,2,3,3,233,Regular Customer
15512.0,5064.0,2,242.0,2,2,1,221,Regular Customer
18072.0,5064.0,2,0.0,2,2,1,221,Regular Customer
14459.0,5064.0,1,3675.84,2,2,4,224,Regular Customer
16581.0,5064.0,2,140.88,2,3,1,231,Regular Customer
13699.0,5064.0,1,617.16,2,1,2,212,Regular Customer
13583.0,5064.0,1,1562.06,2,2,3,223,Regular Customer
13955.0,5063.0,2,645.92,2,3,2,232,Regular Customer
16091.0,5063.0,2,630.12,2,2,2,222,Regular Customer
13338.0,5063.0,3,863.64,2,3,2,232,Regular Customer
15920.0,5063.0,4,335.0,2,4,1,241,Regular Customer
15182.0,5063.0,2,1245.7,2,3,3,233,Regular Customer
14016.0,5063.0,5,8656.92,2,4,5,245,Big Spender
18037.0,5063.0,6,140.04,2,4,1,241,Regular Customer
14104.0,5063.0,2,432.42,2,2,1,221,Regular Customer
12648.0,5063.0,1,636.1,2,1,2,212,Regular Customer
14264.0,5063.0,3,638.94,2,3,2,232,Regular Customer
14905.0,5063.0,3,1199.8,2,3,3,233,Regular Customer
17787.0,5061.0,4,3730.38,2,4,4,244,Regular Customer
18024.0,5061.0,3,473.56,2,3,2,232,Regular Customer
17126.0,5061.0,7,1983.7,2,5,4,254,Frequent Buyer
14552.0,5060.0,1,330.14,2,1,1,211,Regular Customer
15045.0,5060.0,3,1267.32,2,3,3,233,Regular Customer
13678.0,5060.0,1,465.2,2,1,1,211,Regular Customer
13675.0,5060.0,2,973.64,2,2,3,223,Regular Customer
12717.0,5060.0,3,1961.96,2,3,4,234,Regular Customer
17337.0,5060.0,7,3888.64,2,5,4,254,Frequent Buyer
13745.0,5060.0,2,583.08,2,2,2,222,Regular Customer
15265.0,5060.0,2,3012.24,2,3,4,234,Regular Customer
18142.0,5060.0,4,2029.8,2,4,4,244,Regular Customer
15577.0,5060.0,3,517.76,2,3,2,232,Regular Customer
13754.0,5060.0,2,565.2,2,2,2,222,Regular Customer
12669.0,5059.0,4,3215.46,2,4,4,244,Regular Customer
14548.0,5059.0,2,1305.6,2,3,3,233,Regular Customer
18193.0,5059.0,3,425.92,2,3,1,231,Regular Customer
14267.0,5059.0,7,2558.18,2,5,4,254,Frequent Buyer
13667.0,5058.0,1,610.04,2,1,2,212,Regular Customer
15895.0,5058.0,1,358.34,2,1,1,211,Regular Customer
18121.0,5058.0,2,1346.2,2,3,3,233,Regular Customer
15795.0,5058.0,1,1220.02,2,2,3,223,Regular Customer
16998.0,5058.0,6,574.04,2,4,2,242,Regular Customer
14483.0,5058.0,2,258.4,2,3,1,231,Regular Customer
16450.0,5058.0,1,623.84,2,1,2,212,Regular Customer
12653.0,5057.0,2,4419.7,2,2,5,225,Big Spender
12405.0,5057.0,1,3420.78,2,2,4,224,Regular Customer
15402.0,5057.0,2,1253.54,2,3,3,233,Regular Customer
12915.0,5057.0,2,727.3,2,3,2,232,Regular Customer
14891.0,5057.0,2,1108.76,2,2,3,223,Regular Customer
17259.0,5057.0,2,1206.74,2,3,3,233,Regular Customer
14847.0,5057.0,1,618.8,2,1,2,212,Regular Customer
15256.0,5057.0,1,196.9,2,1,1,211,Regular Customer
14461.0,5057.0,3,4206.12,2,3,5,235,Big Spender
17444.0,5056.0,3,5880.08,2,3,5,235,Big Spender
17948.0,5056.0,1,717.12,2,1,2,212,Regular Customer
14722.0,5056.0,1,375.84,2,1,1,211,Regular Customer
15004.0,5056.0,1,2492.64,2,1,4,214,Regular Customer
17440.0,5056.0,5,354.2,2,4,1,241,Regular Customer
12815.0,5056.0,2,2126.92,2,3,4,234,Regular Customer
14958.0,5056.0,3,999.36,2,3,3,233,Regular Customer
16054.0,5054.0,1,1567.8,2,2,3,223,Regular Customer
13967.0,5054.0,1,161.4,2,2,1,221,Regular Customer
12833.0,5054.0,1,834.76,2,2,2,222,Regular Customer
15716.0,5054.0,4,2237.62,2,4,4,244,Regular Customer
17984.0,5054.0,1,305.36,2,1,1,211,Regular Customer
17448.0,5053.0,1,-8575.26,2,1,1,211,Regular Customer
13821.0,5053.0,2,771.28,2,3,2,232,Regular Customer
14758.0,5053.0,4,2968.12,2,4,4,244,Regular Customer
13564.0,5053.0,5,1295.48,2,4,3,243,Regular Customer
13154.0,5053.0,1,-1223.72,2,1,1,211,Regular Customer
16398.0,5053.0,4,3262.3,2,4,4,244,Regular Customer
15369.0,5053.0,1,-3184.98,2,2,1,221,Regular Customer
12840.0,5052.0,6,5428.54,2,4,5,245,Big Spender
14117.0,5052.0,1,180.0,2,2,1,221,Regular Customer
12875.0,5052.0,2,686.46,2,3,2,232,Regular Customer
14437.0,5052.0,2,-86.8,2,2,1,221,Regular Customer
15713.0,5052.0,3,693.5,2,3,2,232,Regular Customer
12947.0,5052.0,11,2814.58,2,5,4,254,Frequent Buyer
16112.0,5052.0,4,391.48,2,4,1,241,Regular Customer
12468.0,5052.0,3,1448.08,2,3,3,233,Regular Customer
17065.0,5052.0,1,-224.7,2,1,1,211,Regular Customer
12521.0,5051.0,1,1199.36,2,2,3,223,Regular Customer
17866.0,5051.0,2,651.4,2,3,2,232,Regular Customer
12510.0,5051.0,2,1965.14,2,3,4,234,Regular Customer
15802.0,5051.0,3,-902.84,2,3,1,231,Regular Customer
16807.0,5051.0,3,2243.18,2,3,4,234,Regular Customer
17962.0,5051.0,1,205.66,2,1,1,211,Regular Customer
17694.0,5050.0,1,566.24,2,1,2,212,Regular Customer
15623.0,5050.0,1,602.06,2,1,2,212,Regular Customer
16654.0,5050.0,5,1189.94,2,4,3,243,Regular Customer
17660.0,5050.0,1,392.0,2,1,1,211,Regular Customer
14259.0,5050.0,1,240.0,2,1,1,211,Regular Customer
14400.0,5050.0,2,1119.4,2,2,3,223,Regular Customer
15108.0,5050.0,5,2583.5,2,4,4,244,Regular Customer
15704.0,5049.0,4,4587.24,2,4,5,245,Big Spender
18146.0,5049.0,2,320.7,2,3,1,231,Regular Customer
16866.0,5049.0,3,415.48,2,3,1,231,Regular Customer
18262.0,5049.0,1,298.96,2,1,1,211,Regular Customer
16948.0,5047.0,3,870.04,2,3,2,232,Regular Customer
16178.0,5047.0,1,395.8,2,1,1,211,Regular Customer
13037.0,5047.0,3,1762.14,2,3,3,233,Regular Customer
13802.0,5047.0,6,7812.54,2,4,5,245,Big Spender
12864.0,5047.0,1,294.24,2,1,1,211,Regular Customer
17265.0,5047.0,2,1125.8,2,2,3,223,Regular Customer
12916.0,5047.0,5,5964.7,2,4,5,245,Big Spender
12763.0,5047.0,2,988.16,2,2,3,223,Regular Customer
16305.0,5047.0,1,722.44,2,1,2,212,Regular Customer
17312.0,5047.0,3,1288.6,2,3,3,233,Regular Customer
17935.0,5047.0,2,291.58,2,3,1,231,Regular Customer
17040.0,5046.0,1,899.46,2,2,2,222,Regular Customer
14100.0,5046.0,1,389.8,2,1,1,211,Regular Customer
15372.0,5046.0,1,4014.8,2,2,5,225,Big Spender
14692.0,5046.0,5,1164.1,2,4,3,243,Regular Customer
13296.0,5046.0,1,174.8,2,2,1,221,Regular Customer
17693.0,5045.0,3,374.04,2,3,1,231,Regular Customer
13492.0,5045.0,3,2539.68,2,3,4,234,Regular Customer
15855.0,5045.0,5,1424.48,2,4,3,243,Regular Customer
16447.0,5044.0,1,518.02,2,1,2,212,Regular Customer
15261.0,5044.0,1,509.64,2,1,2,212,Regular Customer
13194.0,5044.0,1,121.4,2,2,1,221,Regular Customer
13730.0,5044.0,2,1505.2,2,2,3,223,Regular Customer
16696.0,5044.0,4,1315.8,2,4,3,243,Regular Customer
17931.0,5043.0,2,816.72,2,3,2,232,Regular Customer
15746.0,5043.0,2,365.92,2,2,1,221,Regular Customer
13420.0,5043.0,4,280.7,2,4,1,241,Regular Customer
17649.0,5043.0,2,1723.48,2,2,3,223,Regular Customer
14002.0,5043.0,2,1059.46,2,2,3,223,Regular Customer
15639.0,5043.0,1,850.64,2,2,2,222,Regular Customer
12507.0,5043.0,4,2516.12,2,4,4,244,Regular Customer
15118.0,5043.0,1,489.6,2,1,2,212,Regular Customer
15245.0,5043.0,3,5031.68,2,3,5,235,Big Spender
12453.0,5043.0,1,1414.18,2,2,3,223,Regular Customer
18151.0,5043.0,2,1306.7,2,3,3,233,Regular Customer
12743.0,5043.0,2,1092.86,2,2,3,223,Regular Customer
18268.0,5043.0,2,0.0,2,2,1,221,Regular Customer
18064.0,5042.0,2,1628.0,2,3,3,233,Regular Customer
15942.0,5042.0,1,674.88,2,1,2,212,Regular Customer
17926.0,5042.0,2,794.58,2,3,2,232,Regular Customer
14143.0,5042.0,1,231.6,2,1,1,211,Regular Customer
15149.0,5042.0,1,1041.6,2,2,3,223,Regular Customer
16147.0,5042.0,1,750.0,2,2,2,222,Regular Customer
15776.0,5042.0,1,483.24,2,1,2,212,Regular Customer
13414.0,5042.0,3,2781.0,2,3,4,234,Regular Customer
15438.0,5040.0,1,313.16,2,1,1,211,Regular Customer
12942.0,5040.0,3,1367.8,2,3,3,233,Regular Customer
14885.0,5040.0,1,1530.64,2,2,3,223,Regular Customer
17695.0,5040.0,2,1530.68,2,2,3,223,Regular Customer
17941.0,5039.0,1,609.12,2,1,2,212,Regular Customer
14403.0,5039.0,5,2852.62,2,4,4,244,Regular Customer
17282.0,5039.0,3,3406.82,2,3,4,234,Regular Customer
12534.0,5039.0,1,2178.36,2,1,4,214,Regular Customer
17615.0,5039.0,3,659.2,2,3,2,232,Regular Customer
17887.0,5038.0,1,222.7,2,1,1,211,Regular Customer
17353.0,5038.0,2,3480.0,2,2,4,224,Regular Customer
14076.0,5038.0,1,244.94,2,1,1,211,Regular Customer
12378.0,5038.0,1,8017.24,2,1,5,215,Big Spender
14133.0,5038.0,5,1180.68,2,4,3,243,Regular Customer
12644.0,5038.0,1,955.82,2,2,3,223,Regular Customer
13075.0,5038.0,1,1839.22,2,1,4,214,Regular Customer
17553.0,5038.0,1,2975.2,2,2,4,224,Regular Customer
15120.0,5038.0,2,687.64,2,3,2,232,Regular Customer
17514.0,5037.0,1,417.3,2,1,1,211,Regular Customer
13106.0,5037.0,2,119.0,2,3,1,231,Regular Customer
12917.0,5037.0,1,1188.0,2,2,3,223,Regular Customer
12750.0,5037.0,1,551.76,2,1,2,212,Regular Customer
16835.0,5037.0,2,361.7,2,2,1,221,Regular Customer
12643.0,5037.0,6,6689.28,2,4,5,245,Big Spender
14972.0,5037.0,1,229.54,2,1,1,211,Regular Customer
16324.0,5037.0,3,857.36,2,3,2,232,Regular Customer
17053.0,5037.0,2,992.76,2,2,3,223,Regular Customer
15374.0,5037.0,1,336.0,2,1,1,211,Regular Customer
16572.0,5036.0,4,1999.4,2,4,4,244,Regular Customer
13218.0,5036.0,1,125.28,2,2,1,221,Regular Customer
13402.0,5036.0,2,1242.46,2,3,3,233,Regular Customer
18099.0,5036.0,1,336.62,2,1,1,211,Regular Customer
17692.0,5036.0,5,1466.88,2,4,3,243,Regular Customer
15254.0,5036.0,1,600.72,2,1,2,212,Regular Customer
15133.0,5036.0,3,1964.84,2,3,4,234,Regular Customer
14344.0,5036.0,8,1779.86,2,5,3,253,Frequent Buyer
14778.0,5036.0,2,1461.72,2,2,3,223,Regular Customer
17267.0,5036.0,2,635.24,2,2,2,222,Regular Customer
17723.0,5036.0,6,6552.8,2,4,5,245,Big Spender
17457.0,5035.0,5,3475.4,2,4,4,244,Regular Customer
16174.0,5035.0,3,2019.1,2,3,4,234,Regular Customer
17400.0,5035.0,5,4259.92,2,4,5,245,Big Spender
13082.0,5035.0,10,7190.96,2,5,5,255,Frequent Buyer
13513.0,5035.0,1,410.2,2,1,1,211,Regular Customer
14331.0,5033.0,2,925.32,2,2,2,222,Regular Customer
13248.0,5033.0,2,931.36,2,2,3,223,Regular Customer
14079.0,5033.0,1,750.2,2,2,2,222,Regular Customer
13752.0,5033.0,6,2372.56,2,4,4,244,Regular Customer
14053.0,5033.0,2,520.5,2,2,2,222,Regular Customer
17331.0,5032.0,1,350.4,2,1,1,211,Regular Customer
16951.0,5032.0,4,2525.5,2,4,4,244,Regular Customer
13869.0,5032.0,4,6209.9,2,4,5,245,Big Spender
17085.0,5032.0,6,3110.1,2,4,4,244,Regular Customer
15985.0,5032.0,3,2074.84,2,3,4,234,Regular Customer
16788.0,5032.0,2,1194.96,2,2,3,223,Regular Customer
13162.0,5031.0,5,3289.98,2,4,4,244,Regular Customer
13217.0,5031.0,5,267.24,2,4,1,241,Regular Customer
15247.0,5031.0,1,712.0,2,1,2,212,Regular Customer
13355.0,5031.0,1,1349.4,2,2,3,223,Regular Customer
14127.0,5031.0,3,1419.42,2,3,3,233,Regular Customer
12929.0,5031.0,2,210.2,2,3,1,231,Regular Customer
13280.0,5031.0,3,1629.72,2,3,3,233,Regular Customer
17994.0,5030.0,6,1259.38,2,4,3,243,Regular Customer
13388.0,5030.0,3,1254.3,2,3,3,233,Regular Customer
14024.0,5030.0,2,655.4,2,3,2,232,Regular Customer
13722.0,5029.0,4,4738.32,2,4,5,245,Big Spender
17248.0,5029.0,1,637.3,2,1,2,212,Regular Customer
14346.0,5029.0,2,2043.16,2,3,4,234,Regular Customer
13307.0,5029.0,1,30.0,2,2,1,221,Regular Customer
13645.0,5029.0,1,504.2,2,1,2,212,Regular Customer
17429.0,5029.0,4,1024.24,2,4,3,243,Regular Customer
17531.0,5029.0,2,586.9,2,2,2,222,Regular Customer
12693.0,5029.0,6,1661.92,2,4,3,243,Regular Customer
15581.0,5029.0,14,6859.94,2,5,5,255,Frequent Buyer
15192.0,5028.0,3,2088.64,2,3,4,234,Regular Customer
16317.0,5028.0,3,2683.3,2,3,4,234,Regular Customer
17122.0,5028.0,1,276.64,2,1,1,211,Regular Customer
15689.0,5028.0,2,508.2,2,2,2,222,Regular Customer
14855.0,5028.0,2,1291.3,2,3,3,233,Regular Customer
17642.0,5028.0,2,1424.58,2,2,3,223,Regular Customer
13888.0,5028.0,2,1211.26,2,3,3,233,Regular Customer
16045.0,5028.0,4,2681.4,2,4,4,244,Regular Customer
13873.0,5028.0,4,763.4,2,4,2,242,Regular Customer
12399.0,5028.0,4,2217.3,2,4,4,244,Regular Customer
14406.0,5028.0,1,313.5,2,1,1,211,Regular Customer
15683.0,5026.0,1,387.5,2,1,1,211,Regular Customer
13116.0,5026.0,2,970.38,2,2,3,223,Regular Customer
16292.0,5026.0,2,561.8,2,2,2,222,Regular Customer
16272.0,5025.0,1,823.4,2,2,2,222,Regular Customer
15342.0,5025.0,2,783.52,2,3,2,232,Regular Customer
17958.0,5025.0,1,1016.92,2,2,3,223,Regular Customer
16961.0,5025.0,1,468.34,2,1,1,211,Regular Customer
17252.0,5025.0,2,707.72,2,3,2,232,Regular Customer
15624.0,5025.0,4,1176.26,2,4,3,243,Regular Customer
13621.0,5025.0,1,427.7,2,1,1,211,Regular Customer
13720.0,5025.0,4,1599.8,2,4,3,243,Regular Customer
16902.0,5025.0,1,3413.76,2,2,4,224,Regular Customer
18143.0,5025.0,2,2000.32,2,3,4,234,Regular Customer
15480.0,5025.0,1,1811.0,2,2,3,223,Regular Customer
13799.0,5025.0,2,1377.72,2,2,3,223,Regular Customer
12758.0,5025.0,2,5583.18,2,2,5,225,Big Spender
14918.0,5024.0,2,3220.3,2,2,4,224,Regular Customer
16927.0,5024.0,3,1086.1,2,3,3,233,Regular Customer
15002.0,5024.0,4,3283.52,2,4,4,244,Regular Customer
12641.0,5024.0,1,371.8,2,1,1,211,Regular Customer
17048.0,5024.0,6,1728.64,2,4,3,243,Regular Customer
14006.0,5024.0,3,1924.38,2,3,4,234,Regular Customer
15768.0,5024.0,4,1163.66,2,4,3,243,Regular Customer
15734.0,5023.0,2,2678.9,2,3,4,234,Regular Customer
18073.0,5023.0,13,7728.88,2,5,5,255,Frequent Buyer
15541.0,5023.0,1,170.26,2,2,1,221,Regular Customer
16755.0,5023.0,5,2969.26,2,4,4,244,Regular Customer
17398.0,5023.0,3,1306.76,2,3,3,233,Regular Customer
14323.0,5023.0,4,1148.52,2,4,3,243,Regular Customer
13655.0,5023.0,2,1865.94,2,3,4,234,Regular Customer
17070.0,5023.0,1,624.28,2,1,2,212,Regular Customer
13027.0,5022.0,6,13824.0,2,4,5,245,Big Spender
15797.0,5022.0,4,4414.8,2,4,5,245,Big Spender
17742.0,5022.0,2,710.22,2,3,2,232,Regular Customer
15472.0,5022.0,1,743.12,2,2,2,222,Regular Customer
12688.0,5022.0,1,9747.62,2,1,5,215,Big Spender
18178.0,5022.0,6,3146.82,2,4,4,244,Regular Customer
13273.0,5022.0,1,277.96,2,1,1,211,Regular Customer
15232.0,5022.0,2,1224.12,2,3,3,233,Regular Customer
12729.0,5022.0,1,906.02,2,2,2,222,Regular Customer
16582.0,5022.0,1,627.24,2,1,2,212,Regular Customer
17045.0,5022.0,3,678.88,2,3,2,232,Regular Customer
18248.0,5022.0,4,1566.04,2,4,3,243,Regular Customer
13242.0,5021.0,3,540.8,2,3,2,232,Regular Customer
12968.0,5021.0,1,271.9,2,1,1,211,Regular Customer
15938.0,5021.0,5,809.16,2,4,2,242,Regular Customer
14745.0,5021.0,6,2334.32,2,4,4,244,Regular Customer
15396.0,5021.0,1,576.36,2,1,2,212,Regular Customer
12418.0,5021.0,1,1337.16,2,2,3,223,Regular Customer
16419.0,5021.0,7,1918.96,2,5,4,254,Frequent Buyer
14772.0,5021.0,1,278.52,2,1,1,211,Regular Customer
14246.0,5019.0,3,2948.12,2,3,4,234,Regular Customer
15313.0,5019.0,1,104.0,2,2,1,221,Regular Customer
14460.0,5019.0,4,766.68,2,4,2,242,Regular Customer
14224.0,5019.0,4,2100.24,2,4,4,244,Regular Customer
14566.0,5019.0,1,2864.0,2,2,4,224,Regular Customer
14013.0,5019.0,3,946.04,2,3,3,233,Regular Customer
17029.0,5019.0,2,1432.0,2,2,3,223,Regular Customer
14265.0,5018.0,2,1060.36,2,2,3,223,Regular Customer
12363.0,5018.0,2,1104.0,2,2,3,223,Regular Customer
16952.0,5018.0,2,335.22,2,3,1,231,Regular Customer
14045.0,5018.0,4,3319.5,2,4,4,244,Regular Customer
17585.0,5018.0,4,2266.14,2,4,4,244,Regular Customer
17083.0,5018.0,3,2811.56,2,3,4,234,Regular Customer
13933.0,5018.0,2,1217.58,2,3,3,233,Regular Customer
17242.0,5017.0,2,2270.08,2,3,4,234,Regular Customer
13593.0,5017.0,6,3980.56,2,4,4,244,Regular Customer
16550.0,5017.0,9,4532.5,2,5,5,255,Frequent Buyer
13140.0,5017.0,3,847.44,2,3,2,232,Regular Customer
14523.0,5017.0,1,482.18,2,1,2,212,Regular Customer
14930.0,5017.0,3,4745.72,2,3,5,235,Big Spender
14364.0,5017.0,8,7434.7,2,5,5,255,Frequent Buyer
12593.0,5017.0,3,836.2,2,3,2,232,Regular Customer
13425.0,5017.0,3,3248.42,2,3,4,234,Regular Customer
18018.0,5017.0,2,244.28,2,3,1,231,Regular Customer
15812.0,5016.0,5,3602.28,2,4,4,244,Regular Customer
16536.0,5016.0,2,1078.04,2,2,3,223,Regular Customer
17256.0,5016.0,2,480.0,2,2,2,222,Regular Customer
14407.0,5016.0,9,4222.16,2,5,5,255,Frequent Buyer
12853.0,5016.0,9,3763.4,2,5,4,254,Frequent Buyer
16302.0,5016.0,2,425.64,2,2,1,221,Regular Customer
17869.0,5016.0,5,856.36,2,4,2,242,Regular Customer
17268.0,5016.0,4,1527.28,2,4,3,243,Regular Customer
14973.0,5016.0,3,2628.9,2,3,4,234,Regular Customer
13411.0,5016.0,1,427.1,2,1,1,211,Regular Customer
12649.0,5016.0,4,1207.42,2,4,3,243,Regular Customer
14301.0,5016.0,2,1264.08,2,3,3,233,Regular Customer
16340.0,5016.0,1,1098.14,2,2,3,223,Regular Customer
15800.0,5016.0,2,1398.16,2,2,3,223,Regular Customer
16093.0,5015.0,1,34.0,2,2,1,221,Regular Customer
18200.0,5015.0,1,327.6,2,1,1,211,Regular Customer
15663.0,5015.0,1,276.28,2,1,1,211,Regular Customer
14055.0,5015.0,1,1451.28,2,2,3,223,Regular Customer
16429.0,5015.0,1,569.1,2,1,2,212,Regular Customer
17134.0,5015.0,2,850.0,2,3,2,232,Regular Customer
17189.0,5015.0,2,768.8,2,3,2,232,Regular Customer
14687.0,5015.0,1,1256.76,2,2,3,223,Regular Customer
16859.0,5015.0,5,946.28,2,4,3,243,Regular Customer
15263.0,5015.0,1,313.02,2,1,1,211,Regular Customer
14314.0,5015.0,1,240.0,2,1,1,211,Regular Customer
17844.0,5015.0,1,103.12,2,2,1,221,Regular Customer
16503.0,5015.0,5,2842.86,2,4,4,244,Regular Customer
13000.0,5015.0,3,1069.7,2,3,3,233,Regular Customer
12624.0,5015.0,2,1282.26,2,3,3,233,Regular Customer
14196.0,5015.0,1,671.04,2,1,2,212,Regular Customer
12715.0,5015.0,1,707.72,2,1,2,212,Regular Customer
16641.0,5014.0,1,462.2,2,1,1,211,Regular Customer
13489.0,5014.0,4,899.04,2,4,2,242,Regular Customer
13003.0,5014.0,3,298.1,2,3,1,231,Regular Customer
15641.0,5014.0,4,3774.4,2,4,4,244,Regular Customer
15074.0,5014.0,1,1497.74,2,2,3,223,Regular Customer
17146.0,5014.0,3,1499.56,2,3,3,233,Regular Customer
15325.0,5012.0,1,324.58,2,1,1,211,Regular Customer
13778.0,5012.0,1,357.4,2,1,1,211,Regular Customer
15095.0,5012.0,5,2729.4,2,4,4,244,Regular Customer
15569.0,5012.0,5,2751.42,2,4,4,244,Regular Customer
16806.0,5012.0,4,1602.98,2,4,3,243,Regular Customer
13301.0,5012.0,4,1236.18,2,4,3,243,Regular Customer
16816.0,5012.0,4,834.12,2,4,2,242,Regular Customer
14472.0,5012.0,8,3873.68,2,5,4,254,Frequent Buyer
12814.0,5010.0,1,251.84,2,1,1,211,Regular Customer
17298.0,5010.0,2,996.84,2,2,3,223,Regular Customer
15866.0,5010.0,1,461.06,2,1,1,211,Regular Customer
14078.0,5010.0,6,2098.74,2,4,4,244,Regular Customer
16083.0,5009.0,2,2635.24,2,2,4,224,Regular Customer
14513.0,5009.0,4,876.98,2,4,2,242,Regular Customer
17747.0,5009.0,2,129.3,2,3,1,231,Regular Customer
15596.0,5009.0,9,2686.68,2,5,4,254,Frequent Buyer
16180.0,5009.0,10,20434.96,2,5,5,255,Frequent Buyer
16780.0,5009.0,2,850.38,2,2,2,222,Regular Customer
17588.0,5009.0,3,2480.4,2,3,4,234,Regular Customer
13466.0,5009.0,2,595.9,2,2,2,222,Regular Customer
15260.0,5009.0,8,3561.54,2,5,4,254,Frequent Buyer
17320.0,5009.0,3,2401.24,2,3,4,234,Regular Customer
15625.0,5009.0,8,3009.12,2,5,4,254,Frequent Buyer
15829.0,5008.0,2,1272.28,2,3,3,233,Regular Customer
13376.0,5008.0,3,2039.52,2,3,4,234,Regular Customer
16808.0,5008.0,2,576.84,2,2,2,222,Regular Customer
13045.0,5008.0,1,610.56,2,1,2,212,Regular Customer
12436.0,5008.0,1,1018.02,2,2,3,223,Regular Customer
13099.0,5008.0,1,414.72,2,1,1,211,Regular Customer
13631.0,5008.0,12,6043.54,2,5,5,255,Frequent Buyer
16456.0,5008.0,5,4316.74,2,4,5,245,Big Spender
13470.0,5008.0,2,330.0,2,3,1,231,Regular Customer
18087.0,5007.0,4,7540.24,2,4,5,245,Big Spender
18027.0,5007.0,1,230.62,2,1,1,211,Regular Customer
14463.0,5007.0,3,1059.24,2,3,3,233,Regular Customer
16092.0,5007.0,5,1558.72,2,4,3,243,Regular Customer
14171.0,5007.0,1,727.58,2,1,2,212,Regular Customer
14436.0,5007.0,1,178.12,2,2,1,221,Regular Customer
16761.0,5005.0,1,633.24,2,1,2,212,Regular Customer
13548.0,5005.0,2,1364.82,2,2,3,223,Regular Customer
12710.0,5005.0,4,2261.14,2,4,4,244,Regular Customer
13240.0,5005.0,4,1327.3,2,4,3,243,Regular Customer
17050.0,5005.0,6,6457.68,2,4,5,245,Big Spender
14965.0,5005.0,2,1198.0,2,2,3,223,Regular Customer
12851.0,5005.0,1,270.36,2,1,1,211,Regular Customer
17722.0,5005.0,6,4761.28,2,4,5,245,Big Spender
17774.0,5005.0,5,2430.92,2,4,4,244,Regular Customer
17229.0,5005.0,2,637.52,2,2,2,222,Regular Customer
13851.0,5004.0,3,5302.92,2,3,5,235,Big Spender
16820.0,5004.0,1,995.22,2,2,3,223,Regular Customer
15307.0,5004.0,1,410.6,2,1,1,211,Regular Customer
13744.0,5004.0,2,2312.72,2,3,4,234,Regular Customer
17309.0,5004.0,1,165.5,2,2,1,221,Regular Customer
15491.0,5004.0,7,6181.7,2,5,5,255,Frequent Buyer
13192.0,5004.0,2,1823.88,2,3,4,234,Regular Customer
16172.0,5004.0,5,2280.42,2,4,4,244,Regular Customer
18196.0,5004.0,2,1378.26,2,2,3,223,Regular Customer
14565.0,5004.0,6,6147.54,2,4,5,245,Big Spender
16551.0,5004.0,3,1844.24,2,3,4,234,Regular Customer
12816.0,5004.0,2,1144.4,2,2,3,223,Regular Customer
13748.0,5004.0,5,1896.5,2,4,4,244,Regular Customer
15364.0,5004.0,2,1826.38,2,3,4,234,Regular Customer
12422.0,5004.0,3,1607.12,2,3,3,233,Regular Customer
12502.0,5004.0,5,7447.74,2,4,5,245,Big Spender
13158.0,5003.0,4,2402.12,2,4,4,244,Regular Customer
13122.0,5003.0,2,1844.78,2,3,4,234,Regular Customer
16175.0,5003.0,4,2075.18,2,4,4,244,Regular Customer
13130.0,5003.0,1,128.0,2,2,1,221,Regular Customer
16400.0,5003.0,1,607.86,2,1,2,212,Regular Customer
15462.0,5003.0,3,469.2,2,3,2,232,Regular Customer
17560.0,5003.0,5,1709.9,2,4,3,243,Regular Customer
14208.0,5003.0,1,303.48,2,1,1,211,Regular Customer
12461.0,5003.0,2,1653.76,2,2,3,223,Regular Customer
17339.0,5003.0,2,486.72,2,2,2,222,Regular Customer
13210.0,5002.0,1,706.96,2,1,2,212,Regular Customer
16828.0,5002.0,2,257.0,2,3,1,231,Regular Customer
18093.0,5002.0,5,4166.84,2,4,5,245,Big Spender
15071.0,5002.0,2,1964.14,2,3,4,234,Regular Customer
15488.0,5001.0,1,182.64,2,2,1,221,Regular Customer
15400.0,5001.0,6,1333.4,2,4,3,243,Regular Customer
13249.0,5001.0,3,1422.82,2,3,3,233,Regular Customer
13244.0,5001.0,1,243.48,2,1,1,211,Regular Customer
12592.0,5001.0,2,875.2,2,2,2,222,Regular Customer
15198.0,5001.0,2,387.28,2,2,1,221,Regular Customer
15885.0,5001.0,3,758.7,2,3,2,232,Regular Customer
